Date,Open,High,Low,Close,Adj Close,Volume
2017-03-29,109.000000,109.199997,108.199997,109.000000,109.000000,830
2017-03-30,109.000000,109.800003,108.800003,109.199997,109.199997,195
2017-03-31,109.800003,111.400002,109.000000,110.599998,110.599998,220
2017-04-03,112.000000,115.400002,112.000000,112.000000,112.000000,215
2017-04-04,113.800003,113.800003,110.400002,110.599998,110.599998,415
2017-04-05,109.000000,114.000000,107.599998,114.000000,114.000000,1830
2017-04-06,113.000000,113.000000,111.000000,112.199997,112.199997,225
2017-04-07,113.800003,116.000000,112.400002,116.000000,116.000000,475
2017-04-10,118.000000,118.800003,117.599998,117.800003,117.800003,360
2017-04-11,122.800003,126.199997,122.800003,125.400002,125.400002,1100
2017-04-12,126.800003,127.400002,124.199997,126.000000,126.000000,4285
2017-04-13,126.800003,128.199997,124.199997,128.000000,128.000000,2620
2017-04-17,126.599998,126.599998,123.199997,123.400002,123.400002,1085
2017-04-18,124.000000,124.800003,121.400002,124.800003,124.800003,4165
2017-04-19,119.400002,124.199997,118.800003,123.800003,123.800003,530
2017-04-20,122.199997,123.800003,120.000000,120.400002,120.400002,480
2017-04-21,122.599998,122.599998,121.599998,122.000000,122.000000,180
2017-04-24,111.400002,112.599998,107.599998,107.599998,107.599998,3865
2017-04-25,106.199997,107.000000,105.599998,106.000000,106.000000,1390
2017-04-26,105.800003,107.199997,105.599998,106.599998,106.599998,875
2017-04-27,106.000000,106.599998,105.599998,105.599998,105.599998,1655
2017-04-28,106.199997,106.400002,105.599998,105.599998,105.599998,790
2017-05-01,104.400002,104.400002,100.800003,101.400002,101.400002,1565
2017-05-02,101.400002,102.400002,101.400002,102.000000,102.000000,1055
2017-05-03,103.199997,104.199997,102.400002,103.599998,103.599998,490
2017-05-04,102.400002,104.400002,101.199997,101.199997,101.199997,760
2017-05-05,101.000000,102.000000,100.800003,102.000000,102.000000,1785
2017-05-08,100.400002,100.400002,98.400002,99.400002,99.400002,1490
2017-05-09,97.800003,99.199997,97.599998,99.199997,99.199997,590
2017-05-10,99.400002,99.400002,98.599998,99.000000,99.000000,425
2017-05-11,100.400002,102.400002,99.800003,99.800003,99.800003,1570
2017-05-12,99.800003,99.800003,99.199997,99.599998,99.599998,510
2017-05-15,97.599998,97.800003,96.199997,96.199997,96.199997,1895
2017-05-16,95.800003,96.400002,95.599998,96.199997,96.199997,1055
2017-05-17,100.400002,113.400002,100.400002,113.400002,113.400002,4605
2017-05-18,112.599998,112.599998,107.199997,110.800003,110.800003,3930
2017-05-19,107.000000,107.000000,101.599998,102.800003,102.800003,515
2017-05-23,98.599998,98.800003,97.199997,98.400002,98.400002,655
2017-05-24,98.199997,98.199997,95.400002,95.800003,95.800003,375
2017-05-25,95.599998,96.599998,95.000000,96.599998,96.599998,595
2017-05-26,97.000000,97.000000,94.800003,95.000000,95.000000,995
2017-05-29,91.099998,95.300003,91.099998,95.099998,95.099998,540
2017-05-30,95.500000,96.000000,94.500000,94.500000,94.500000,1280
2017-05-31,94.400002,96.800003,94.400002,95.000000,95.000000,1650
2017-06-01,93.500000,93.599998,92.900002,92.900002,92.900002,290
2017-06-02,93.099998,93.500000,92.300003,92.900002,92.900002,5150
2017-06-05,93.300003,93.300003,91.599998,91.800003,91.800003,250
2017-06-06,93.699997,95.699997,93.699997,95.599998,95.599998,830
2017-06-07,94.400002,95.000000,94.000000,94.400002,94.400002,430
2017-06-08,94.400002,94.400002,92.099998,92.500000,92.500000,530
2017-06-09,91.500000,97.000000,90.800003,93.800003,93.800003,1150
2017-06-12,95.099998,96.599998,94.699997,94.699997,94.699997,770
2017-06-13,92.800003,92.800003,91.300003,91.300003,91.300003,150
2017-06-14,92.000000,92.000000,90.800003,91.000000,91.000000,1040
2017-06-15,94.000000,94.199997,91.500000,92.000000,92.000000,900
2017-06-16,91.500000,92.000000,91.500000,91.500000,91.500000,200
2017-06-19,89.599998,89.599998,88.099998,88.300003,88.300003,920
2017-06-20,90.000000,90.800003,89.800003,90.800003,90.800003,240
2017-06-21,89.300003,90.000000,89.300003,90.000000,90.000000,80
2017-06-22,90.099998,90.099998,88.699997,88.900002,88.900002,290
2017-06-23,89.300003,89.300003,88.099998,88.400002,88.400002,310
2017-06-26,87.199997,87.800003,86.400002,86.400002,86.400002,160
2017-06-27,86.800003,88.699997,85.699997,88.699997,88.699997,260
2017-06-28,87.599998,87.599998,87.599998,87.599998,87.599998,20
2017-06-29,89.000000,99.300003,89.000000,90.099998,90.099998,1140
2017-06-30,88.900002,91.800003,88.900002,89.599998,89.599998,240
2017-07-04,89.500000,90.800003,89.500000,90.800003,90.800003,210
2017-07-05,93.000000,93.000000,90.199997,90.199997,90.199997,50
2017-07-06,93.800003,96.000000,93.000000,96.000000,96.000000,340
2017-07-07,93.199997,93.599998,92.400002,92.400002,92.400002,530
2017-07-10,91.500000,91.500000,89.000000,89.300003,89.300003,350
2017-07-11,89.900002,92.500000,89.199997,89.199997,89.199997,210
2017-07-12,87.699997,87.699997,86.699997,87.000000,87.000000,740
2017-07-13,86.300003,86.500000,85.699997,86.500000,86.500000,510
2017-07-14,86.699997,86.699997,83.900002,84.400002,84.400002,810
2017-07-17,83.000000,83.000000,82.400002,82.599998,82.599998,580
2017-07-18,83.800003,83.800003,81.300003,81.400002,81.400002,1050
2017-07-19,81.199997,81.199997,79.800003,80.000000,80.000000,460
2017-07-20,80.000000,80.199997,79.699997,79.699997,79.699997,510
2017-07-21,80.300003,80.300003,79.000000,79.000000,79.000000,460
2017-07-24,78.500000,78.500000,77.400002,77.400002,77.400002,200
2017-07-25,77.400002,77.900002,77.099998,77.800003,77.800003,520
2017-07-26,76.900002,77.500000,76.900002,77.500000,77.500000,610
2017-07-27,77.000000,82.300003,77.000000,81.000000,81.000000,840
2017-07-28,80.800003,80.900002,79.300003,79.599998,79.599998,870
2017-07-31,78.500000,79.500000,78.300003,79.000000,79.000000,380
2017-08-01,77.800003,77.800003,77.699997,77.800003,77.800003,60
2017-08-02,77.500000,79.000000,77.500000,78.000000,78.000000,970
2017-08-03,78.599998,78.900002,78.599998,78.900002,78.900002,170
2017-08-04,78.800003,78.800003,78.800003,78.800003,78.800003,80
2017-08-08,78.400002,80.599998,77.000000,80.300003,80.300003,4060
2017-08-09,83.099998,84.300003,80.800003,82.400002,82.400002,1960
2017-08-10,84.400002,93.300003,84.400002,93.300003,93.300003,10720
2017-08-11,94.000000,98.800003,91.199997,96.699997,96.699997,6660
2017-08-14,89.099998,89.099998,84.300003,84.300003,84.300003,1460
2017-08-15,81.500000,84.000000,81.500000,82.900002,82.900002,350
2017-08-16,82.900002,82.900002,82.099998,82.699997,82.699997,400
2017-08-17,86.000000,96.099998,85.000000,95.900002,95.900002,9130
2017-08-18,93.500000,96.000000,89.099998,93.599998,93.599998,2270
2017-08-21,93.000000,94.000000,89.800003,89.800003,89.800003,3480
2017-08-22,87.300003,87.300003,82.900002,82.900002,82.900002,1440
2017-08-23,86.300003,87.000000,83.300003,83.500000,83.500000,1070
2017-08-24,83.300003,87.199997,83.300003,85.699997,85.699997,770
2017-08-25,84.300003,85.000000,83.500000,83.800003,83.800003,1020
2017-08-28,83.000000,84.400002,83.000000,83.099998,83.099998,1550
2017-08-29,89.500000,89.500000,84.000000,84.000000,84.000000,1580
2017-08-30,84.000000,84.000000,83.300003,83.699997,83.699997,430
2017-08-31,83.000000,83.000000,81.699997,81.800003,81.800003,830
2017-09-01,80.300003,81.300003,80.300003,81.099998,81.099998,690
2017-09-05,84.000000,89.000000,83.000000,85.400002,85.400002,2840
2017-09-06,84.000000,84.099998,83.500000,83.500000,83.500000,350
2017-09-07,83.900002,84.599998,82.699997,83.300003,83.300003,640
2017-09-08,84.400002,85.500000,84.000000,85.300003,85.300003,650
2017-09-11,82.199997,82.199997,79.900002,80.199997,80.199997,1000
2017-09-12,79.300003,79.599998,78.400002,78.400002,78.400002,1770
2017-09-13,77.900002,77.900002,75.599998,75.599998,75.599998,970
2017-09-14,76.599998,76.599998,75.500000,76.000000,76.000000,540
2017-09-15,76.400002,76.400002,75.099998,75.199997,75.199997,1310
2017-09-18,74.500000,74.500000,71.500000,71.500000,71.500000,1030
2017-09-19,72.000000,72.699997,72.000000,72.099998,72.099998,620
2017-09-20,72.199997,74.099998,72.099998,72.099998,72.099998,1020
2017-09-21,71.800003,72.500000,71.599998,71.800003,71.800003,510
2017-09-22,73.000000,73.099998,72.000000,72.000000,72.000000,3130
2017-09-25,72.199997,74.500000,71.800003,73.800003,73.800003,1830
2017-09-26,72.400002,72.400002,71.400002,71.500000,71.500000,1100
2017-09-27,71.000000,71.500000,70.500000,71.000000,71.000000,1160
2017-09-28,71.000000,71.000000,70.099998,70.099998,70.099998,140
2017-09-29,70.000000,70.000000,68.699997,68.699997,68.699997,840
2017-10-02,67.500000,67.500000,66.699997,67.099998,67.099998,770
2017-10-03,67.000000,67.199997,66.900002,67.000000,67.000000,250
2017-10-04,67.400002,67.500000,67.099998,67.099998,67.099998,320
2017-10-05,67.000000,67.000000,65.099998,65.099998,65.099998,570
2017-10-06,65.300003,66.300003,65.199997,66.300003,66.300003,590
2017-10-10,65.500000,66.199997,65.000000,65.400002,65.400002,480
2017-10-11,64.900002,64.900002,63.599998,63.599998,63.599998,440
2017-10-12,63.700001,63.799999,62.799999,62.900002,62.900002,240
2017-10-13,62.200001,62.299999,61.500000,61.799999,61.799999,300
2017-10-16,61.500000,61.599998,61.000000,61.000000,61.000000,490
2017-10-17,61.099998,61.400002,61.000000,61.000000,61.000000,700
2017-10-18,60.799999,60.799999,60.500000,60.599998,60.599998,510
2017-10-19,62.500000,63.099998,60.700001,60.700001,60.700001,930
2017-10-20,59.099998,59.700001,59.099998,59.200001,59.200001,370
2017-10-23,58.900002,61.599998,58.900002,61.099998,61.099998,740
2017-10-24,60.000000,61.400002,60.000000,61.400002,61.400002,390
2017-10-25,62.599998,67.500000,62.599998,64.199997,64.199997,2000
2017-10-26,62.700001,63.500000,62.200001,63.500000,63.500000,250
2017-10-27,61.900002,62.099998,59.900002,59.900002,59.900002,280
2017-10-30,60.900002,61.299999,60.799999,61.299999,61.299999,70
2017-10-31,59.799999,59.900002,59.799999,59.799999,59.799999,220
2017-11-01,58.799999,59.500000,58.799999,59.500000,59.500000,260
2017-11-02,59.799999,60.000000,59.299999,59.299999,59.299999,70
2017-11-03,58.900002,59.299999,58.799999,58.799999,58.799999,350
2017-11-06,58.700001,58.900002,58.500000,58.500000,58.500000,460
2017-11-07,58.599998,59.599998,58.299999,59.500000,59.500000,460
2017-11-08,59.400002,59.400002,58.799999,58.799999,58.799999,90
2017-11-09,61.099998,62.500000,59.599998,59.599998,59.599998,990
2017-11-10,60.099998,61.200001,60.099998,60.700001,60.700001,180
2017-11-13,62.200001,62.200001,60.299999,60.400002,60.400002,120
2017-11-14,62.500000,62.599998,62.099998,62.099998,62.099998,1280
2017-11-15,63.099998,64.800003,63.000000,63.299999,63.299999,730
2017-11-16,61.500000,61.500000,60.700001,61.000000,61.000000,170
2017-11-17,60.500000,60.500000,60.099998,60.400002,60.400002,340
2017-11-20,59.900002,59.900002,58.400002,58.599998,58.599998,640
2017-11-21,56.900002,57.000000,56.000000,56.000000,56.000000,1090
2017-11-22,55.599998,55.599998,55.500000,55.500000,55.500000,350
2017-11-23,56.099998,56.099998,55.000000,55.700001,55.700001,270
2017-11-24,55.599998,55.900002,55.299999,55.799999,55.799999,220
2017-11-27,55.299999,55.500000,55.299999,55.299999,55.299999,590
2017-11-28,55.000000,55.000000,54.500000,54.900002,54.900002,590
2017-11-29,55.299999,56.299999,55.000000,56.000000,56.000000,1800
2017-11-30,54.500000,56.599998,54.500000,55.400002,55.400002,610
2017-12-01,56.299999,63.099998,56.299999,57.599998,57.599998,3830
2017-12-04,55.000000,56.400002,54.599998,55.500000,55.500000,1890
2017-12-05,56.400002,56.500000,55.400002,56.299999,56.299999,350
2017-12-06,57.299999,57.400002,56.700001,56.900002,56.900002,110
2017-12-07,55.200001,55.299999,54.900002,55.299999,55.299999,580
2017-12-08,53.900002,53.900002,53.099998,53.099998,53.099998,940
2017-12-11,52.599998,52.799999,51.400002,51.400002,51.400002,2350
2017-12-12,51.200001,51.200001,51.000000,51.200001,51.200001,100
2017-12-13,51.099998,51.200001,50.799999,51.099998,51.099998,1430
2017-12-14,50.799999,51.400002,50.799999,50.900002,50.900002,810
2017-12-15,50.299999,50.299999,48.900002,49.299999,49.299999,1530
2017-12-18,48.500000,48.500000,48.099998,48.200001,48.200001,630
2017-12-19,48.500000,49.299999,48.500000,48.799999,48.799999,520
2017-12-20,47.900002,48.599998,47.900002,48.599998,48.599998,380
2017-12-21,48.599998,48.900002,48.200001,48.200001,48.200001,310
2017-12-22,47.799999,48.799999,47.799999,48.500000,48.500000,1020
2017-12-27,47.799999,48.799999,47.799999,48.799999,48.799999,1270
2017-12-28,48.200001,48.500000,48.200001,48.200001,48.200001,560
2017-12-29,47.900002,49.000000,47.900002,49.000000,49.000000,620
2018-01-02,48.299999,48.299999,47.200001,47.200001,47.200001,980
2018-01-03,46.799999,46.799999,46.000000,46.099998,46.099998,980
2018-01-04,45.500000,46.099998,45.500000,45.900002,45.900002,700
2018-01-05,46.000000,46.200001,46.000000,46.200001,46.200001,260
2018-01-08,46.200001,46.200001,45.299999,45.299999,45.299999,410
2018-01-09,45.000000,45.599998,45.000000,45.400002,45.400002,980
2018-01-10,46.099998,46.799999,45.400002,45.400002,45.400002,360
2018-01-11,45.200001,45.299999,44.900002,44.900002,44.900002,350
2018-01-12,45.299999,45.299999,44.900002,45.200001,45.200001,220
2018-01-15,45.099998,45.299999,44.700001,44.799999,44.799999,920
2018-01-16,45.799999,48.200001,45.799999,48.099998,48.099998,14300
2018-01-17,48.200001,48.500000,46.000000,46.599998,46.599998,1860
2018-01-18,48.000000,48.200001,47.799999,47.799999,47.799999,160
2018-01-19,47.099998,47.700001,46.799999,46.799999,46.799999,17460
2018-01-22,46.799999,46.799999,45.799999,45.900002,45.900002,480
2018-01-23,46.599998,47.099998,46.299999,46.599998,46.599998,680
2018-01-24,46.900002,49.200001,46.900002,47.700001,47.700001,2520
2018-01-25,47.900002,49.099998,47.900002,49.099998,49.099998,750
2018-01-26,48.400002,48.500000,48.200001,48.400002,48.400002,620
2018-01-29,49.599998,51.700001,49.500000,51.700001,51.700001,1000
2018-01-30,54.099998,55.799999,53.099998,53.299999,53.299999,3480
2018-01-31,52.000000,53.799999,51.700001,52.500000,52.500000,1770
2018-02-01,52.599998,52.700001,49.500000,51.000000,51.000000,2060
2018-02-02,52.200001,58.700001,52.200001,57.700001,57.700001,7220
2018-02-05,61.200001,78.099998,56.500000,77.000000,77.000000,19470
2018-02-06,91.000000,96.000000,61.500000,75.400002,75.400002,37290
2018-02-07,77.199997,79.500000,68.400002,77.900002,77.900002,3210
2018-02-08,79.500000,97.099998,79.500000,97.099998,97.099998,7690
2018-02-09,88.400002,98.599998,85.500000,88.500000,88.500000,9720
2018-02-12,85.400002,89.000000,83.300003,84.500000,84.500000,1850
2018-02-13,86.500000,87.000000,83.800003,84.099998,84.099998,2140
2018-02-14,83.699997,83.699997,74.699997,74.800003,74.800003,1930
2018-02-15,71.800003,75.500000,71.800003,73.599998,73.599998,2400
2018-02-16,75.199997,75.199997,71.000000,73.800003,73.800003,1620
2018-02-20,76.400002,79.000000,75.900002,77.800003,77.800003,1010
2018-02-21,76.199997,78.500000,72.500000,78.400002,78.400002,1110
2018-02-22,76.400002,78.300003,75.099998,77.500000,77.500000,540
2018-02-23,75.000000,75.300003,70.900002,71.099998,71.099998,1120
2018-02-26,69.000000,70.099998,68.000000,68.300003,68.300003,660
2018-02-27,69.199997,75.400002,69.199997,75.400002,75.400002,570
2018-02-28,72.699997,78.099998,72.699997,78.000000,78.000000,1460
2018-03-01,78.000000,86.800003,78.000000,83.000000,83.000000,2310
2018-03-02,87.400002,88.699997,79.300003,79.300003,79.300003,1650
2018-03-05,81.099998,81.099998,75.900002,76.599998,76.599998,1010
2018-03-06,75.599998,77.400002,75.599998,76.900002,76.900002,240
2018-03-07,80.000000,80.199997,77.000000,77.000000,77.000000,730
2018-03-08,74.300003,74.800003,73.300003,74.599998,74.599998,830
2018-03-09,72.000000,72.000000,67.500000,67.500000,67.500000,1350
2018-03-12,68.500000,70.000000,68.500000,69.800003,69.800003,210
2018-03-13,68.699997,72.199997,68.500000,72.199997,72.199997,1150
2018-03-14,70.000000,74.099998,70.000000,74.099998,74.099998,610
2018-03-15,72.300003,72.300003,70.300003,71.000000,71.000000,1180
2018-03-16,68.500000,69.099998,68.099998,68.800003,68.800003,1140
2018-03-19,70.800003,79.500000,70.800003,75.699997,75.699997,2120
2018-03-20,75.099998,76.000000,74.500000,74.800003,74.800003,1520
2018-03-21,73.699997,74.099998,70.099998,72.900002,72.900002,2170
2018-03-22,79.000000,84.000000,77.199997,83.199997,83.199997,3440
2018-03-23,82.900002,88.000000,80.000000,87.599998,87.599998,3280
2018-03-26,81.800003,85.500000,81.599998,81.699997,81.699997,880
2018-03-27,81.000000,88.400002,81.000000,87.300003,87.300003,1530
2018-03-28,86.400002,91.699997,86.000000,89.199997,89.199997,2180
2018-03-29,87.300003,88.000000,82.800003,83.300003,83.300003,2850
2018-04-02,86.500000,94.500000,85.000000,91.099998,91.099998,2990
2018-04-03,89.699997,90.699997,87.000000,87.000000,87.000000,2500
2018-04-04,94.000000,94.000000,85.300003,85.300003,85.300003,3830
2018-04-05,83.900002,85.500000,82.400002,82.599998,82.599998,920
2018-04-06,86.000000,91.000000,83.500000,87.500000,87.500000,3320
2018-04-09,86.599998,88.199997,85.099998,88.199997,88.199997,930
2018-04-10,86.000000,87.000000,85.500000,85.500000,85.500000,430
2018-04-11,87.599998,87.599998,85.500000,86.099998,86.099998,1820
2018-04-12,84.000000,84.000000,82.199997,82.900002,82.900002,690
2018-04-13,80.800003,82.000000,79.599998,81.800003,81.800003,1490
2018-04-16,78.199997,78.199997,75.699997,75.699997,75.699997,1080
2018-04-17,74.099998,74.500000,70.099998,70.800003,70.800003,770
2018-04-18,71.800003,73.500000,70.800003,71.500000,71.500000,730
2018-04-19,73.099998,74.300003,72.500000,72.800003,72.800003,540
2018-04-20,72.500000,76.199997,72.099998,75.300003,75.300003,1090
2018-04-23,74.400002,74.500000,72.199997,74.000000,74.000000,1240
2018-04-24,72.500000,80.099998,71.400002,77.199997,77.199997,4100
2018-04-25,76.900002,80.599998,76.900002,79.099998,79.099998,2960
2018-04-26,76.400002,76.900002,74.000000,74.699997,74.699997,870
2018-04-27,73.400002,75.500000,73.000000,73.800003,73.800003,1730
2018-04-30,72.099998,73.500000,71.000000,72.300003,72.300003,2350
2018-05-01,73.500000,74.000000,72.400002,72.599998,72.599998,2090
2018-05-02,71.800003,71.800003,69.500000,71.800003,71.800003,2240
2018-05-03,72.800003,77.099998,72.300003,73.300003,73.300003,2630
2018-05-04,74.099998,74.099998,70.400002,70.800003,70.800003,1460
2018-05-07,70.500000,70.500000,69.800003,70.199997,70.199997,1450
2018-05-08,71.000000,71.000000,69.900002,70.000000,70.000000,420
2018-05-09,69.699997,69.699997,67.300003,67.300003,67.300003,1550
2018-05-10,66.500000,66.599998,63.799999,64.099998,64.099998,1290
2018-05-11,64.500000,64.500000,63.500000,63.500000,63.500000,340
2018-05-14,62.799999,62.799999,60.799999,60.799999,60.799999,940
2018-05-15,63.099998,66.000000,63.099998,66.000000,66.000000,1590
2018-05-16,65.000000,65.000000,62.799999,63.099998,63.099998,1820
2018-05-17,63.500000,63.500000,61.400002,61.500000,61.500000,2490
2018-05-18,62.000000,62.900002,62.000000,62.400002,62.400002,430
2018-05-22,60.500000,60.799999,59.299999,60.799999,60.799999,1250
2018-05-23,62.700001,63.299999,60.000000,60.000000,60.000000,940
2018-05-24,60.000000,62.599998,59.299999,59.500000,59.500000,1990
2018-05-25,60.400002,60.500000,59.299999,60.500000,60.500000,2630
2018-05-28,60.200001,60.200001,59.900002,60.200001,60.200001,780
2018-05-29,63.000000,69.500000,62.099998,67.800003,67.800003,5700
2018-05-30,66.599998,66.599998,63.799999,64.599998,64.599998,1840
2018-05-31,66.199997,66.900002,64.500000,65.199997,65.199997,1360
2018-06-01,62.700001,62.700001,61.700001,62.400002,62.400002,1140
2018-06-04,61.099998,61.099998,59.799999,59.799999,59.799999,2360
2018-06-05,59.799999,60.299999,59.000000,59.200001,59.200001,1100
2018-06-06,59.400002,59.400002,56.900002,56.900002,56.900002,3560
2018-06-07,56.799999,60.000000,56.799999,58.599998,58.599998,1570
2018-06-08,59.599998,59.599998,57.000000,57.299999,57.299999,940
2018-06-11,57.599998,57.599998,56.299999,56.599998,56.599998,1140
2018-06-12,56.000000,57.000000,55.799999,56.099998,56.099998,3040
2018-06-13,56.099998,57.200001,55.500000,57.200001,57.200001,1720
2018-06-14,55.700001,55.700001,54.599998,55.200001,55.200001,3610
2018-06-15,56.000000,56.700001,55.700001,55.799999,55.799999,2240
2018-06-18,57.900002,57.900002,55.000000,55.000000,55.000000,3660
2018-06-19,58.000000,59.500000,57.200001,57.700001,57.700001,7520
2018-06-20,56.400002,56.500000,55.900002,56.099998,56.099998,2460
2018-06-21,57.400002,61.200001,57.200001,60.099998,60.099998,7650
2018-06-22,59.500000,59.500000,57.599998,58.500000,58.500000,5980
2018-06-25,60.000000,69.900002,60.000000,66.500000,66.500000,26320
2018-06-26,66.500000,66.500000,63.000000,64.400002,64.400002,7370
2018-06-27,63.700001,69.300003,62.099998,68.000000,68.000000,10670
2018-06-28,67.800003,71.199997,66.099998,67.099998,67.099998,12790
2018-06-29,64.900002,65.500000,63.299999,64.800003,64.800003,5720
2018-07-03,64.099998,67.300003,63.500000,67.300003,67.300003,2730
2018-07-04,67.800003,68.800003,66.699997,68.800003,68.800003,660
2018-07-05,64.000000,65.699997,63.599998,63.599998,63.599998,6100
2018-07-06,64.099998,64.099998,60.299999,60.500000,60.500000,2860
2018-07-09,58.299999,58.599998,56.900002,57.099998,57.099998,3460
2018-07-10,56.799999,57.500000,56.200001,56.200001,56.200001,2680
2018-07-11,59.000000,61.700001,57.200001,57.900002,57.900002,6320
2018-07-12,57.400002,57.700001,55.500000,56.000000,56.000000,3520
2018-07-13,56.900002,56.900002,55.299999,55.400002,55.400002,5970
2018-07-16,55.000000,56.000000,54.700001,55.000000,55.000000,4930
2018-07-17,56.099998,56.099998,53.799999,53.900002,53.900002,4110
2018-07-18,53.799999,55.000000,53.500000,53.700001,53.700001,1870
2018-07-19,55.000000,55.599998,54.200001,55.000000,55.000000,3880
2018-07-20,55.799999,55.799999,54.599998,55.099998,55.099998,5080
2018-07-23,55.099998,56.099998,54.500000,54.900002,54.900002,4500
2018-07-24,53.900002,55.799999,53.200001,53.900002,53.900002,3940
2018-07-25,54.400002,54.500000,53.299999,53.599998,53.599998,6330
2018-07-26,53.599998,54.500000,53.099998,53.799999,53.799999,2140
2018-07-27,53.500000,56.700001,53.500000,55.299999,55.299999,7440
2018-07-30,55.599998,57.400002,55.000000,56.799999,56.799999,6840
2018-07-31,55.599998,56.099998,55.000000,55.500000,55.500000,4960
2018-08-01,54.500000,55.599998,53.900002,54.700001,54.700001,6030
2018-08-02,56.900002,57.000000,53.799999,54.200001,54.200001,8830
2018-08-03,54.000000,54.000000,52.700001,53.400002,53.400002,9140
2018-08-07,51.400002,51.400002,50.099998,50.500000,50.500000,12140
2018-08-08,50.799999,50.799999,49.099998,49.599998,49.599998,14260
2018-08-09,49.200001,50.299999,49.000000,50.299999,50.299999,7650
2018-08-10,52.099998,53.599998,51.799999,52.599998,52.599998,12210
2018-08-13,53.500000,55.799999,51.400002,55.799999,55.799999,6790
2018-08-14,53.900002,55.299999,53.000000,53.099998,53.099998,6280
2018-08-15,55.799999,60.000000,55.799999,56.200001,56.200001,13190
2018-08-16,54.200001,54.200001,52.599998,53.400002,53.400002,4400
2018-08-17,54.599998,54.599998,51.799999,51.900002,51.900002,6480
2018-08-20,51.000000,51.299999,50.700001,51.099998,51.099998,4040
2018-08-21,51.000000,52.000000,50.200001,51.599998,51.599998,1600
2018-08-22,52.500000,52.500000,51.000000,51.500000,51.500000,8650
2018-08-23,51.599998,53.500000,50.400002,51.500000,51.500000,5730
2018-08-24,50.700001,51.000000,50.099998,50.799999,50.799999,5630
2018-08-27,50.000000,50.799999,50.000000,50.799999,50.799999,3390
2018-08-28,50.500000,51.200001,50.500000,51.000000,51.000000,3450
2018-08-29,51.400002,51.400002,50.400002,50.799999,50.799999,1610
2018-08-30,51.500000,53.200001,50.400002,51.900002,51.900002,5370
2018-08-31,51.900002,52.400002,50.900002,51.000000,51.000000,1940
2018-09-04,51.599998,52.799999,51.500000,51.500000,51.500000,3130
2018-09-05,52.700001,53.200001,51.900002,52.099998,52.099998,3060
2018-09-06,52.000000,54.400002,52.000000,53.299999,53.299999,4920
2018-09-07,55.000000,55.900002,53.299999,54.299999,54.299999,7550
2018-09-10,54.000000,54.000000,52.500000,52.900002,52.900002,6490
2018-09-11,53.900002,53.900002,51.200001,51.299999,51.299999,12080
2018-09-12,50.799999,51.500000,50.400002,50.799999,50.799999,6420
2018-09-13,49.299999,50.500000,49.200001,49.400002,49.400002,5270
2018-09-14,49.099998,49.500000,48.000000,48.000000,48.000000,3790
2018-09-17,48.700001,49.700001,48.000000,49.599998,49.599998,1490
2018-09-18,50.000000,50.000000,48.599998,49.400002,49.400002,2330
2018-09-19,48.299999,48.299999,47.400002,47.799999,47.799999,4630
2018-09-20,47.200001,47.299999,46.599998,47.099998,47.099998,7290
2018-09-21,47.099998,47.200001,46.400002,47.000000,47.000000,2220
2018-09-24,47.500000,48.099998,46.799999,46.799999,46.799999,11350
2018-09-25,46.000000,47.400002,45.799999,47.400002,47.400002,4220
2018-09-26,46.599998,48.200001,46.299999,47.900002,47.900002,5200
2018-09-27,46.599998,47.299999,46.599998,46.900002,46.900002,2740
2018-09-28,47.299999,47.700001,46.799999,46.900002,46.900002,11050
2018-10-01,45.700001,47.200001,45.500000,46.599998,46.599998,10270
2018-10-02,46.500000,47.000000,46.099998,46.500000,46.500000,2900
2018-10-03,46.099998,46.500000,45.700001,46.299999,46.299999,6600
2018-10-04,47.000000,51.000000,47.000000,48.900002,48.900002,25090
2018-10-05,48.400002,52.700001,47.500000,50.000000,50.000000,27610
2018-10-09,53.500000,53.500000,49.900002,51.200001,51.200001,13050
2018-10-10,52.299999,60.299999,52.299999,59.900002,59.900002,22600
2018-10-11,62.000000,67.699997,57.500000,64.800003,64.800003,42450
2018-10-12,57.700001,65.699997,57.700001,59.799999,59.799999,39670
2018-10-15,62.099998,62.500000,59.400002,60.400002,60.400002,10500
2018-10-16,58.700001,59.299999,56.400002,56.500000,56.500000,5360
2018-10-17,57.299999,60.200001,57.000000,57.500000,57.500000,11760
2018-10-18,58.500000,63.000000,58.000000,60.099998,60.099998,18230
2018-10-19,59.700001,62.400002,58.900002,60.500000,60.500000,11470
2018-10-22,60.799999,63.400002,60.000000,60.599998,60.599998,7210
2018-10-23,65.000000,67.800003,62.000000,63.000000,63.000000,25590
2018-10-24,63.500000,69.400002,62.500000,68.800003,68.800003,22510
2018-10-25,66.800003,69.500000,65.400002,66.599998,66.599998,18550
2018-10-26,70.000000,73.000000,68.000000,70.400002,70.400002,21210
2018-10-29,68.800003,73.900002,66.900002,71.099998,71.099998,13360
2018-10-30,72.000000,72.000000,68.000000,68.000000,68.000000,16990
2018-10-31,67.599998,67.599998,65.099998,65.800003,65.800003,16230
2018-11-01,65.000000,67.199997,63.900002,63.900002,63.900002,15140
2018-11-02,63.099998,66.900002,62.000000,64.699997,64.699997,15830
2018-11-05,64.099998,65.099998,63.299999,64.000000,64.000000,4150
2018-11-06,63.400002,63.900002,61.700001,61.700001,61.700001,9780
